Name,Revision,Size,Date,TAG
HUDManager/StatesModesManager/ScadeModels/DoNormal.ann,38348,5818,03/01/2017 11:17:11,3681A02-10
HUDManager/StatesModesManager/ScadeModels/DoNormal.xscade,38551,355233,17/01/2017 10:58:55,3681A02-11
HUDManager/StatesModesManager/ScadeModels/DoOperationalModes.ann,29701,3446,23/12/2015 11:30:09,3681A01-77_ScadeReview
HUDManager/StatesModesManager/ScadeModels/DoOperationalModes.xscade,29701,79474,23/12/2015 11:30:09,3681A01-77_ScadeReview
HUDManager/StatesModesManager/ScadeModels/DoOperationalState.ann,29680,2340,22/12/2015 13:04:30,3681A01-73E
HUDManager/StatesModesManager/ScadeModels/DoOperationalState.xscade,38348,117832,03/01/2017 11:17:11,3681A02-10
HUDManager/StatesModesManager/ScadeModels/DoSTBY.ann,38348,5283,03/01/2017 11:17:11,3681A02-10
HUDManager/StatesModesManager/ScadeModels/DoSTBY.xscade,38348,280746,03/01/2017 11:17:11,3681A02-10
HUDManager/StatesModesManager/ScadeModels/DoStateIndependentLogic.ann,29706,3014,24/12/2015 07:58:23,3681A01-77_ScadeReview
HUDManager/StatesModesManager/ScadeModels/DoStateIndependentLogic.xscade,29706,67875,24/12/2015 07:58:23,3681A01-77_ScadeReview
HUDManager/StatesModesManager/ScadeModels/DoSystemStates.ann,25662,1951,13/08/2015 15:24:19,3681A01-65
HUDManager/StatesModesManager/ScadeModels/DoSystemStates.xscade,29704,63093,23/12/2015 13:29:49,3681A01-77_ScadeReview
HUDManager/StatesModesManager/ScadeModels/IsSTBYAfterPowerUp.ann,25664,1747,13/08/2015 15:29:15,3681A01-65
HUDManager/StatesModesManager/ScadeModels/IsSTBYAfterPowerUp.xscade,25664,9414,13/08/2015 15:29:15,3681A01-65
HUDManager/StatesModesManager/ScadeModels/StatesModesManager.ann,23048,139,18/05/2015 14:07:52,3681A01-48
HUDManager/StatesModesManager/ScadeModels/StatesModesManager.xscade,38119,43463,18/12/2016 15:46:53,3681A02-10
HUDManager/SvsLogicManager/ScadeModels/CalculateCvsSplitAngle.ann,34939,617,09/08/2016 12:41:51,3681A02-06
HUDManager/SvsLogicManager/ScadeModels/CalculateCvsSplitAngle.xscade,34939,24669,09/08/2016 12:41:51,3681A02-06
HUDManager/SvsLogicManager/ScadeModels/CalculateCvsSplitRange.ann,34936,6327,09/08/2016 06:27:18,3681A02-06
HUDManager/SvsLogicManager/ScadeModels/CalculateCvsSplitRange.xscade,34936,123338,09/08/2016 06:27:18,3681A02-06
HUDManager/SvsLogicManager/ScadeModels/CalculateCvsSplitRangeAccordingBaroFormat.ann,34936,1953,09/08/2016 06:27:18,3681A02-06
HUDManager/SvsLogicManager/ScadeModels/CalculateCvsSplitRangeAccordingBaroFormat.xscade,34936,23881,09/08/2016 06:27:18,3681A02-06
HUDManager/SvsLogicManager/ScadeModels/CalculateCvsSplitRangeAccordingNVRAM.ann,34936,2982,09/08/2016 06:27:18,3681A02-06
HUDManager/SvsLogicManager/ScadeModels/CalculateCvsSplitRangeAccordingNVRAM.xscade,34936,62174,09/08/2016 06:27:18,3681A02-06
HUDManager/SvsLogicManager/ScadeModels/CalculateCvsSplitType.ann,34980,1727,10/08/2016 08:06:33,3681A02-06
HUDManager/SvsLogicManager/ScadeModels/CalculateCvsSplitType.xscade,34980,12196,10/08/2016 08:06:33,3681A02-06
HUDManager/SvsLogicManager/ScadeModels/CheckSvsIsInitializing.ann,29706,1950,24/12/2015 07:58:23,3681A01-77_ScadeReview
HUDManager/SvsLogicManager/ScadeModels/CheckSvsIsInitializing.xscade,29706,14499,24/12/2015 07:58:23,3681A01-77_ScadeReview
HUDManager/SvsLogicManager/ScadeModels/DetermineSvsLayersVisibility.ann,39882,6092,14/03/2017 20:22:03,TRUNK
HUDManager/SvsLogicManager/ScadeModels/DetermineSvsLayersVisibility.xscade,39882,199373,14/03/2017 20:22:03,TRUNK
HUDManager/SvsLogicManager/ScadeModels/DoCvsSplit.ann,34936,1898,09/08/2016 06:27:18,3681A02-06
HUDManager/SvsLogicManager/ScadeModels/DoCvsSplit.xscade,34936,28720,09/08/2016 06:27:18,3681A02-06
HUDManager/SvsLogicManager/ScadeModels/SvsLogicManager.ann,23219,139,22/05/2015 13:06:10,3681A33-03
HUDManager/SvsLogicManager/ScadeModels/SvsLogicManager.xscade,31332,46677,29/03/2016 13:33:03,3681A02-02
HUDManager/TempManager/ScadeModels/ConvertTempToEnum.ann,29680,1737,22/12/2015 13:04:30,3681A01-73E
HUDManager/TempManager/ScadeModels/ConvertTempToEnum.xscade,29680,40612,22/12/2015 13:04:30,3681A01-73E
HUDManager/TempManager/ScadeModels/DoTemperatureLogic.ann,22210,2039,07/04/2015 17:16:39,3681A01-40
HUDManager/TempManager/ScadeModels/DoTemperatureLogic.xscade,22210,67923,07/04/2015 17:16:39,3681A01-40
HUDManager/TempManager/ScadeModels/TempManager.xscade,16409,3056,01/10/2014 00:00:57,3681A01-17
HUDManager/TestsManager/ScadeModels/CalculateEvsFailOnLanding.ann,23072,2210,19/05/2015 04:54:56,3681A01-48
HUDManager/TestsManager/ScadeModels/CalculateEvsFailOnLanding.xscade,23072,27986,19/05/2015 04:54:56,3681A01-48
HUDManager/TestsManager/ScadeModels/CalculateOhuConfigNotCompatibleFailure.ann,29706,1984,24/12/2015 07:58:23,3681A01-77_ScadeReview
HUDManager/TestsManager/ScadeModels/CalculateOhuConfigNotCompatibleFailure.xscade,29706,53125,24/12/2015 07:58:23,3681A01-77_ScadeReview
HUDManager/TestsManager/ScadeModels/CheckDisplayKeepAlive.ann,26014,1907,24/08/2015 14:17:22,3681A01-66
HUDManager/TestsManager/ScadeModels/CheckDisplayKeepAlive.xscade,26014,14325,24/08/2015 14:17:22,3681A01-66
HUDManager/TestsManager/ScadeModels/DetermineOhuOperationalCommand.ann,26332,2289,03/09/2015 13:08:12,3681A01-68
HUDManager/TestsManager/ScadeModels/DetermineOhuOperationalCommand.xscade,26332,11119,03/09/2015 13:08:12,3681A01-68
HUDManager/TestsManager/ScadeModels/DoTestsLogic.ann,28921,6472,02/12/2015 06:16:51,3681A01-75
HUDManager/TestsManager/ScadeModels/DoTestsLogic.xscade,29706,152148,24/12/2015 07:58:23,3681A01-77_ScadeReview
HUDManager/TestsManager/ScadeModels/IsHudCommandAckMechanismSr1Failed.ann,24501,2442,30/06/2015 17:38:55,3681A33-04
HUDManager/TestsManager/ScadeModels/IsHudCommandAckMechanismSr1Failed.xscade,25932,35788,21/08/2015 12:29:55,3681A01-66
HUDManager/TestsManager/ScadeModels/IsHudCuInternalCommSr2AndSr1Failed.ann,24501,1965,30/06/2015 17:38:55,3681A33-04
HUDManager/TestsManager/ScadeModels/IsHudCuInternalCommSr2AndSr1Failed.xscade,29704,17806,23/12/2015 13:29:49,3681A01-77_ScadeReview
HUDManager/TestsManager/ScadeModels/IsHudCuOhuBoresightCommandAckSr1Failed.ann,24501,1907,30/06/2015 17:38:55,3681A33-04
HUDManager/TestsManager/ScadeModels/IsHudCuOhuBoresightCommandAckSr1Failed.xscade,25528,31770,09/08/2015 05:28:40,3681A01-64
HUDManager/TestsManager/ScadeModels/IsHudCuOverTempSr1Failed.ann,24501,3014,30/06/2015 17:38:55,3681A33-04
HUDManager/TestsManager/ScadeModels/IsHudCuOverTempSr1Failed.xscade,25937,81497,21/08/2015 12:38:49,3681A01-66
HUDManager/TestsManager/ScadeModels/IsHudCuPowerSupplyOverTempSr1Failed.ann,24501,2252,30/06/2015 17:38:55,3681A33-04
HUDManager/TestsManager/ScadeModels/IsHudCuPowerSupplyOverTempSr1Failed.xscade,29704,17772,23/12/2015 13:29:49,3681A01-77_ScadeReview
HUDManager/TestsManager/ScadeModels/IsOhuExtPbitCommandOk.ann,29699,1904,23/12/2015 08:26:39,3681A01-77_ScadeReview
HUDManager/TestsManager/ScadeModels/IsOhuExtPbitCommandOk.xscade,29706,27610,24/12/2015 07:58:23,3681A01-77_ScadeReview
HUDManager/TestsManager/ScadeModels/PerformInternalIntegrityTest.ann,24038,1911,17/06/2015 11:13:47,OFP_SR1_3rd_cycle_model_review
HUDManager/TestsManager/ScadeModels/PerformInternalIntegrityTest.xscade,25940,7728,21/08/2015 12:41:08,3681A01-66
HUDManager/TestsManager/ScadeModels/PerformOhuBacklightOffTest.ann,28959,2160,03/12/2015 05:37:20,3681A01-75
HUDManager/TestsManager/ScadeModels/PerformOhuBacklightOffTest.xscade,30119,66408,27/01/2016 10:52:54,3681A01-79
HUDManager/TestsManager/ScadeModels/PerformOhuLedControlTest.ann,24727,1953,08/07/2015 13:54:26,3681A01-60
HUDManager/TestsManager/ScadeModels/PerformOhuLedControlTest.xscade,25838,5602,19/08/2015 14:36:21,3681A01-66
HUDManager/TestsManager/ScadeModels/PerformOhuTooBrightTest.ann,22967,1904,13/05/2015 15:57:53,3681A01-47
HUDManager/TestsManager/ScadeModels/PerformOhuTooBrightTest.xscade,25945,51110,21/08/2015 12:49:47,3681A01-66
HUDManager/TestsManager/ScadeModels/PerformSr2MonitoringScrubTest.ann,29085,2056,06/12/2015 13:42:58,3681A01-75
HUDManager/TestsManager/ScadeModels/PerformSr2MonitoringScrubTest.xscade,39528,49195,23/02/2017 13:10:53,TRUNK
HUDManager/TestsManager/ScadeModels/PerformSystemIntegrityTest.ann,27143,1956,14/10/2015 08:00:44,3681A01-71
HUDManager/TestsManager/ScadeModels/PerformSystemIntegrityTest.xscade,29704,11775,23/12/2015 13:29:49,3681A01-77_ScadeReview
HUDManager/TestsManager/ScadeModels/PreformOhuExtPbitDoneTest.ann,29699,1896,23/12/2015 08:26:39,3681A01-77_ScadeReview
HUDManager/TestsManager/ScadeModels/PreformOhuExtPbitDoneTest.xscade,29706,16913,24/12/2015 07:58:23,3681A01-77_ScadeReview
HUDManager/TestsManager/ScadeModels/ReportInitializationTestsResults.ann,29700,2730,23/12/2015 11:26:18,3681A01-77_ScadeReview
HUDManager/TestsManager/ScadeModels/ReportInitializationTestsResults.xscade,29706,35622,24/12/2015 07:58:23,3681A01-77_ScadeReview
HUDManager/TestsManager/ScadeModels/SetTestResult.xscade,29706,1874,24/12/2015 07:58:23,3681A01-77_ScadeReview
HUDManager/TestsManager/ScadeModels/TestsManager.ann,17318,139,30/10/2014 15:17:19,3681A01-20
HUDManager/TestsManager/ScadeModels/TestsManager.xscade,28959,33710,03/12/2015 05:37:20,3681A01-75
HUDManager/TestsManager/testsManagerScadeAdaptor.c,28959,7412,03/12/2015 05:37:20,3681A01-75
HUDManager/VideoLogic/ScadeModels/CalculateEvsCvsMode.ann,34913,615,08/08/2016 12:04:21,3681A02-06
HUDManager/VideoLogic/ScadeModels/CalculateEvsCvsMode.xscade,34913,14747,08/08/2016 12:04:21,3681A02-06
HUDManager/VideoLogic/ScadeModels/CalculateStickStbyOnCommand.ann,31036,1905,22/03/2016 10:54:41,3681A02-01
HUDManager/VideoLogic/ScadeModels/CalculateStickStbyOnCommand.xscade,31036,16948,22/03/2016 10:54:41,3681A02-01
HUDManager/VideoLogic/ScadeModels/CheckEvsContrastChange.ann,18208,2216,25/11/2014 12:33:41,3681A01-22
HUDManager/VideoLogic/ScadeModels/CheckEvsContrastChange.xscade,19762,19507,29/01/2015 16:31:02,3681A01-35
HUDManager/VideoLogic/ScadeModels/CheckVideoBrightnessConstantChange.ann,25605,3002,11/08/2015 17:42:47,3681A01-65
HUDManager/VideoLogic/ScadeModels/CheckVideoBrightnessConstantChange.xscade,31036,77844,22/03/2016 10:54:41,3681A02-01
HUDManager/VideoLogic/ScadeModels/CheckVideoBrightnessGainFromStick.ann,31050,2990,22/03/2016 13:48:47,3681A02-01
HUDManager/VideoLogic/ScadeModels/CheckVideoBrightnessGainFromStick.xscade,31050,77803,22/03/2016 13:48:47,3681A02-01
HUDManager/VideoLogic/ScadeModels/DoVideoLogic.ann,38966,2195,01/02/2017 10:45:28,3681A02-13
HUDManager/VideoLogic/ScadeModels/DoVideoLogic.xscade,38966,104562,01/02/2017 10:45:28,3681A02-13
HUDManager/VideoLogic/ScadeModels/HandleEvsCvsBrightnessOffset.ann,31050,1754,22/03/2016 13:48:47,3681A02-01
HUDManager/VideoLogic/ScadeModels/HandleEvsCvsBrightnessOffset.xscade,31050,25524,22/03/2016 13:48:47,3681A02-01
HUDManager/VideoLogic/ScadeModels/HandleSvsEvsBrightnessOffset.ann,31050,1754,22/03/2016 13:48:47,3681A02-01
HUDManager/VideoLogic/ScadeModels/HandleSvsEvsBrightnessOffset.xscade,31050,26556,22/03/2016 13:48:47,3681A02-01
HUDManager/VideoLogic/ScadeModels/HandleXvsOnOffState.ann,26035,1903,25/08/2015 13:11:02,3681A01-66
HUDManager/VideoLogic/ScadeModels/HandleXvsOnOffState.xscade,26035,37817,25/08/2015 13:11:02,3681A01-66
HUDManager/VideoLogic/ScadeModels/HandleXvsPositionChange.ann,22459,2063,17/04/2015 20:05:01,3681A01-41
HUDManager/VideoLogic/ScadeModels/HandleXvsPositionChange.xscade,25949,35182,21/08/2015 13:04:06,3681A01-66
HUDManager/VideoLogic/ScadeModels/SetXvsMode.ann,31036,5285,22/03/2016 10:54:41,3681A02-01
HUDManager/VideoLogic/ScadeModels/SetXvsMode.xscade,31132,177399,23/03/2016 13:20:42,3681A02-01
HUDManager/VideoLogic/ScadeModels/VideoLogic.ann,12839,139,02/07/2014 10:13:45,3681A01-14
HUDManager/VideoLogic/ScadeModels/VideoLogic.xscade,31242,23087,27/03/2016 13:36:18,3681A02-02
HUDManager/hudDataBase.c,39660,230695,05/03/2017 10:42:27,TRUNK
HUDManager/hudDataBase.h,18390,2168,07/12/2014 14:07:23,3681A01-23
HUDManager/hudManager.c,38637,35363,19/01/2017 06:50:20,3681A02-12
HUDManager/hudManager.h,24411,4626,28/06/2015 09:18:00,3681A01-59
HUDManager/hudUserAppInit.c,24452,6300,29/06/2015 16:50:10,3681A01-59
HUDManager/hudVersionManager.h,39722,2506,08/03/2017 14:29:20,TRUNK
IRSManager/ScadeModels/CalculateIrsArincInputAvailability.ann,23890,1891,14/06/2015 12:36:41,3681A01-55
IRSManager/ScadeModels/CalculateIrsArincInputAvailability.xscade,25950,8547,21/08/2015 13:06:07,3681A01-66
IRSManager/ScadeModels/CalculateIrsOutputs.ann,23856,2040,12/06/2015 08:27:33,3681A01-55
IRSManager/ScadeModels/CalculateIrsOutputs.xscade,29706,27710,24/12/2015 07:58:23,3681A01-77_ScadeReview
IRSManager/ScadeModels/EnumToInt_IrsOperationalDataEnum.xscade,21683,1530,16/03/2015 16:34:11,3681A01-38
IRSManager/ScadeModels/ExtractIrsOperationalData.ann,24748,605,08/07/2015 17:55:20,3681A01-61
IRSManager/ScadeModels/ExtractIrsOperationalData.xscade,26001,10021,24/08/2015 12:22:41,3681A01-66
IRSManager/ScadeModels/F2000.xscade,23140,53958,20/05/2015 09:56:16,3681A01-49
IRSManager/ScadeModels/F5X.xscade,23140,53946,20/05/2015 09:56:16,3681A01-49
IRSManager/ScadeModels/F7X.xscade,23140,53948,20/05/2015 09:56:16,3681A01-49
IRSManager/ScadeModels/F900.xscade,23140,53952,20/05/2015 09:56:16,3681A01-49
IRSManager/ScadeModels/GetIrsLabelFromOperationalDataConfig.ann,24748,605,08/07/2015 17:55:20,3681A01-61
IRSManager/ScadeModels/GetIrsLabelFromOperationalDataConfig.xscade,26002,8440,24/08/2015 12:24:43,3681A01-66
IRSManager/ScadeModels/HandleIrsData.ann,23856,10579,12/06/2015 08:27:33,3681A01-55
IRSManager/ScadeModels/HandleIrsData.xscade,29706,378054,24/12/2015 07:58:23,3681A01-77_ScadeReview
IRSManager/ScadeModels/IRSManager.ann,11386,139,26/05/2014 08:11:47,3681A01-11
IRSManager/ScadeModels/IRSManager.xscade,23890,22142,14/06/2015 12:36:41,3681A01-55
IRSManager/ScadeModels/IntToEnum_IrsDeviceEnum.xscade,17766,1917,12/11/2014 19:57:19,3681A01-22
IRSManager/ScadeModels/IrsDoPeriodic.ann,22244,2731,09/04/2015 19:53:56,3681A01-41
IRSManager/ScadeModels/IrsDoPeriodic.xscade,22244,36588,09/04/2015 19:53:56,3681A01-41
IRSManager/ScadeModels/SelectDevice.ann,25973,2257,21/08/2015 18:06:38,3681A01-66
IRSManager/ScadeModels/SelectDevice.xscade,25973,13173,21/08/2015 18:06:38,3681A01-66
IRSManager/ScadeModels/SelectIrsConfigByAcType.ann,29085,1725,06/12/2015 13:42:58,3681A01-75
IRSManager/ScadeModels/SelectIrsConfigByAcType.xscade,29085,60328,06/12/2015 13:42:58,3681A01-75
IRSManager/irsA429ParserConfig.c,24411,17991,28/06/2015 09:18:00,3681A01-59
IRSManager/irsA429ParserConfig.h,23929,2173,15/06/2015 18:41:17,3681A01-55
IRSManager/irsDataHandler.c,24411,5007,28/06/2015 09:18:00,3681A01-59
IRSManager/irsDataHandler.h,24053,2642,17/06/2015 21:01:34,OFP_SR1_3rd_cycle_model_review
IRSManager/irsManager.c,25486,7683,05/08/2015 12:34:14,3681A01-64
IRSManager/irsManager.h,23933,2838,15/06/2015 19:22:39,3681A01-55
LDRA/OFP_SR1.ovs.htm,24430,62647,29/06/2015 07:02:14,3681A01-59
LDRA/OFP_SR1.rps.htm,24430,80206,29/06/2015 07:02:14,3681A01-59
LDRA/OFP_SR1.tcf,24430,65129,29/06/2015 07:02:14,3681A01-59
LDRA/qr_h_excludes.dat,40058,5742,22/03/2017 11:38:41,TRUNK
LDRA/sysearch.dat,39562,12016,26/02/2017 13:07:24,TRUNK
LDRA/sysppvar.dat,40058,41394,22/03/2017 11:38:41,TRUNK
MAUManager/ScadeModels/AssembleMauA429ComplexLabelReal.xscade,25313,1888,28/07/2015 09:48:03,3681A01-63
MAUManager/ScadeModels/AssembleMauA429Label.xscade,25582,3065,11/08/2015 12:30:23,3681A01-64
MAUManager/ScadeModels/AssembleMauA429LabelInt.xscade,25582,3054,11/08/2015 12:30:23,3681A01-64
MAUManager/ScadeModels/AssembleMauA429LabelReal.xscade,25582,3058,11/08/2015 12:30:23,3681A01-64
MAUManager/ScadeModels/CalculateAntiIceEnable.ann,25930,1894,20/08/2015 19:34:44,3681A01-66
MAUManager/ScadeModels/CalculateAntiIceEnable.xscade,25930,12008,20/08/2015 19:34:44,3681A01-66
MAUManager/ScadeModels/CalculateComposedData.ann,24680,1934,07/07/2015 16:54:29,3681A01-60
MAUManager/ScadeModels/CalculateComposedData.xscade,24680,11539,07/07/2015 16:54:29,3681A01-60
MAUManager/ScadeModels/CalculateMauOutputs.ann,29702,10092,23/12/2015 12:08:42,3681A01-77_ScadeReview
MAUManager/ScadeModels/CalculateMauOutputs.xscade,29706,52417,24/12/2015 07:58:23,3681A01-77_ScadeReview
MAUManager/ScadeModels/CalculateMauPrimaryData.ann,39841,11511,12/03/2017 14:51:26,TRUNK
MAUManager/ScadeModels/CalculateMauPrimaryData.xscade,39841,37321,12/03/2017 14:51:26,TRUNK
MAUManager/ScadeModels/CalculateMauSecondaryData.ann,24748,605,08/07/2015 17:55:20,3681A01-61
MAUManager/ScadeModels/CalculateMauSecondaryData.xscade,25955,9561,21/08/2015 13:22:46,3681A01-66
MAUManager/ScadeModels/CalculateMauTimeAndDate.ann,24755,2624,08/07/2015 18:18:05,3681A01-61
MAUManager/ScadeModels/CalculateMauTimeAndDate.xscade,26005,53845,24/08/2015 12:30:19,3681A01-66
MAUManager/ScadeModels/CheckMauAlignCrc.ann,29701,2556,23/12/2015 11:30:09,3681A01-77_ScadeReview
MAUManager/ScadeModels/CheckMauAlignCrc.xscade,29704,43624,23/12/2015 13:29:49,3681A01-77_ScadeReview
MAUManager/ScadeModels/CheckMauInterfaceValid.ann,29706,1923,24/12/2015 07:58:23,3681A01-77_ScadeReview
MAUManager/ScadeModels/CheckMauInterfaceValid.xscade,29706,9520,24/12/2015 07:58:23,3681A01-77_ScadeReview
MAUManager/ScadeModels/CheckMauOperationalDataValidity.ann,29706,1905,24/12/2015 07:58:23,3681A01-77_ScadeReview
MAUManager/ScadeModels/CheckMauOperationalDataValidity.xscade,29706,12081,24/12/2015 07:58:23,3681A01-77_ScadeReview
MAUManager/ScadeModels/CreateMauDataBaseConfiguration.ann,29706,1771,24/12/2015 07:58:23,3681A01-77_ScadeReview
MAUManager/ScadeModels/CreateMauDataBaseConfiguration.xscade,29706,24681,24/12/2015 07:58:23,3681A01-77_ScadeReview
MAUManager/ScadeModels/EnumToInt_MauOperationalDataEnum.xscade,22036,1355,30/03/2015 05:30:02,3681A01-39
MAUManager/ScadeModels/ExtractMauOperationalData.ann,29706,1723,24/12/2015 07:58:23,3681A01-77_ScadeReview
MAUManager/ScadeModels/ExtractMauOperationalData.xscade,29706,10338,24/12/2015 07:58:23,3681A01-77_ScadeReview
MAUManager/ScadeModels/F2000.xscade,39697,702940,07/03/2017 16:44:01,TRUNK
MAUManager/ScadeModels/F5X.xscade,39697,702094,07/03/2017 16:44:01,TRUNK
MAUManager/ScadeModels/F7X.xscade,39697,729480,07/03/2017 16:44:01,TRUNK
MAUManager/ScadeModels/F900.xscade,39697,702499,07/03/2017 16:44:01,TRUNK
MAUManager/ScadeModels/GetMauLabelFromOperationalDataConfig.ann,29706,1744,24/12/2015 07:58:23,3681A01-77_ScadeReview
MAUManager/ScadeModels/GetMauLabelFromOperationalDataConfig.xscade,29706,8722,24/12/2015 07:58:23,3681A01-77_ScadeReview
MAUManager/ScadeModels/HandleAngleOfAttack.ann,24680,2497,07/07/2015 16:54:29,3681A01-60
MAUManager/ScadeModels/HandleAngleOfAttack.xscade,24680,73987,07/07/2015 16:54:29,3681A01-60
MAUManager/ScadeModels/HandleDisplayedRadioAltitude.ann,18224,1770,25/11/2014 16:49:41,3681A01-22
MAUManager/ScadeModels/HandleDisplayedRadioAltitude.xscade,19798,37395,30/01/2015 17:35:49,3681A01-35
MAUManager/ScadeModels/HandleDriftIndex.ann,20753,1922,24/02/2015 12:41:36,3681A01-37
MAUManager/ScadeModels/HandleDriftIndex.xscade,20753,19512,24/02/2015 12:41:36,3681A01-37
MAUManager/ScadeModels/HandleLandingGear.ann,20753,1728,24/02/2015 12:41:36,3681A01-37
MAUManager/ScadeModels/HandleLandingGear.xscade,20753,16408,24/02/2015 12:41:36,3681A01-37
MAUManager/ScadeModels/HandleMarkerBeacon.ann,27805,2100,04/11/2015 08:26:07,3681A01-74
MAUManager/ScadeModels/HandleMarkerBeacon.xscade,27805,51918,04/11/2015 08:26:07,3681A01-74
MAUManager/ScadeModels/HandleMauData.ann,29702,2556,23/12/2015 12:08:42,3681A01-77_ScadeReview
MAUManager/ScadeModels/HandleMauData.xscade,29702,27611,23/12/2015 12:08:42,3681A01-77_ScadeReview
MAUManager/ScadeModels/HandleMauPrimaryData.ann,29702,5690,23/12/2015 12:08:42,3681A01-77_ScadeReview
MAUManager/ScadeModels/HandleMauPrimaryData.xscade,29706,710029,24/12/2015 07:58:23,3681A01-77_ScadeReview
MAUManager/ScadeModels/HandleMauSecondaryData.ann,25860,5710,19/08/2015 18:00:24,3681A01-66
MAUManager/ScadeModels/HandleMauSecondaryData.xscade,29706,680772,24/12/2015 07:58:23,3681A01-77_ScadeReview
MAUManager/ScadeModels/HandleSpecificLogic.ann,25970,3029,21/08/2015 17:54:52,3681A01-66
MAUManager/ScadeModels/HandleSpecificLogic.xscade,31360,151953,30/03/2016 11:13:39,3681A02-02
MAUManager/ScadeModels/MAUManager.ann,20785,139,24/02/2015 17:19:54,3681A01-37
MAUManager/ScadeModels/MAUManager.xscade,38557,674329,17/01/2017 15:38:54,3681A02-11
MAUManager/ScadeModels/MauConvertAircraftType.ann,29701,1781,23/12/2015 11:30:09,3681A01-77_ScadeReview
MAUManager/ScadeModels/MauConvertAircraftType.xscade,31246,18307,27/03/2016 13:40:12,3681A02-02
MAUManager/ScadeModels/MauDoPeriodic.ann,22287,2343,13/04/2015 10:40:31,3681A01-41
MAUManager/ScadeModels/MauDoPeriodic.xscade,22287,18850,13/04/2015 10:40:31,3681A01-41
MAUManager/ScadeModels/SelectMauConfigByAcType.ann,29702,2079,23/12/2015 12:08:42,3681A01-77_ScadeReview
MAUManager/ScadeModels/SelectMauConfigByAcType.xscade,29702,62309,23/12/2015 12:08:42,3681A01-77_ScadeReview
MAUManager/ScadeModels/WriteMauA429LabelsOut.ann,38648,23191,19/01/2017 11:27:28,3681A02-12
MAUManager/ScadeModels/WriteMauA429LabelsOut.xscade,38648,914686,19/01/2017 11:27:28,3681A02-12
MAUManager/ScadeModels/WriteMauLabelsToA429BufferOut.xscade,18225,1806,25/11/2014 17:17:40,3681A01-22
MAUManager/ScadeModels/WriteSpecificDataToDB.ann,29680,3687,22/12/2015 13:04:30,3681A01-73E
MAUManager/ScadeModels/WriteSpecificDataToDB.xscade,31360,129253,30/03/2016 11:13:39,3681A02-02
MAUManager/mauA429ParserConfig.c,39697,91023,07/03/2017 16:44:01,TRUNK
MAUManager/mauA429ParserConfig.h,10756,2160,04/05/2014 15:54:43,3681A01-11
MAUManager/mauDataHandler.c,40058,6212,22/03/2017 11:38:41,TRUNK
MAUManager/mauDataHandler.h,39697,3639,07/03/2017 16:44:01,TRUNK
MAUManager/mauManager.c,25486,7655,05/08/2015 12:34:14,3681A01-64
MAUManager/mauManager.h,18392,2453,07/12/2014 14:09:20,3681A01-23
MAUManager/mauScadeAdaptor.c,25313,5520,28/07/2015 09:48:03,3681A01-63
Makefile.wr,27780,4562,04/11/2015 07:10:07,3681A01-74
NVRAMManager/ScadeModels/NVRAMManager.xscade,25458,4182,04/08/2015 11:04:09,3681A01-64
NVRAMManager/ScadeModels/ReadNvram.xscade,17884,1994,17/11/2014 14:31:04,3681A01-22
NVRAMManager/ScadeModels/ReadNvramBool.xscade,25645,2105,12/08/2015 17:22:00,3681A01-65
NVRAMManager/ScadeModels/ReadNvramChar.xscade,25645,2106,12/08/2015 17:22:00,3681A01-65
NVRAMManager/ScadeModels/ReadNvramInt.xscade,25645,2104,12/08/2015 17:22:00,3681A01-65
NVRAMManager/ScadeModels/ReadNvramInt16.xscade,25645,2120,12/08/2015 17:22:00,3681A01-65
NVRAMManager/ScadeModels/ReadNvramInt32.xscade,17890,2121,17/11/2014 14:32:20,3681A01-22
NVRAMManager/ScadeModels/ReadNvramInt8.xscade,17888,2118,17/11/2014 14:31:59,3681A01-22
NVRAMManager/ScadeModels/ReadNvramReal.xscade,17891,2107,17/11/2014 14:32:33,3681A01-22
NVRAMManager/ScadeModels/ReadNvramUint16.xscade,17893,2122,17/11/2014 14:32:53,3681A01-22
NVRAMManager/ScadeModels/ReadNvramUint32.xscade,17894,2124,17/11/2014 14:33:03,3681A01-22
NVRAMManager/ScadeModels/ReadNvramUint8.xscade,17892,2122,17/11/2014 14:32:43,3681A01-22
NVRAMManager/ScadeModels/WriteNvram.xscade,17895,1625,17/11/2014 14:33:13,3681A01-22
NVRAMManager/ScadeModels/WriteNvramBool.xscade,17896,1730,17/11/2014 14:33:23,3681A01-22
NVRAMManager/ScadeModels/WriteNvramChar.xscade,17897,1728,17/11/2014 14:33:33,3681A01-22
NVRAMManager/ScadeModels/WriteNvramFailureList.xscade,22946,1794,12/05/2015 14:14:02,3681A01-47
NVRAMManager/ScadeModels/WriteNvramFaultLogRecordArray.xscade,22656,1931,27/04/2015 18:04:49,3681A01-42
NVRAMManager/ScadeModels/WriteNvramInt.xscade,17899,1729,17/11/2014 14:33:53,3681A01-22
NVRAMManager/ScadeModels/WriteNvramInt16.xscade,17901,1739,17/11/2014 14:34:13,3681A01-22
NVRAMManager/ScadeModels/WriteNvramInt32.xscade,17902,1737,17/11/2014 14:34:23,3681A01-22
NVRAMManager/ScadeModels/WriteNvramInt8.xscade,17900,1737,17/11/2014 14:34:03,3681A01-22
